userId	geneSymbol	geneName	entrezgene	gLink
Sfp24F	Sfp24F	Seminal fluid protein 24F	8674016	https://www.ncbi.nlm.nih.gov/gene/?term=8674016
CR43716	CR43716	NA	14462698	https://www.ncbi.nlm.nih.gov/gene/?term=14462698
CR44609	CR44609	NA	19835094	https://www.ncbi.nlm.nih.gov/gene/?term=19835094
CR45452	CR45452	NA	19835629	https://www.ncbi.nlm.nih.gov/gene/?term=19835629
BG642163	BG642163	BG642163	4379888	https://www.ncbi.nlm.nih.gov/gene/?term=4379888
CG15635	CG15635	NA	33665	https://www.ncbi.nlm.nih.gov/gene/?term=33665
CG43798	CG43798	NA	14462699	https://www.ncbi.nlm.nih.gov/gene/?term=14462699
CG3355	CG3355	NA	33667	https://www.ncbi.nlm.nih.gov/gene/?term=33667
CG11929	CG11929	NA	33668	https://www.ncbi.nlm.nih.gov/gene/?term=33668
Bsg25A	Bsg25A	Blastoderm-specific gene 25A	33669	https://www.ncbi.nlm.nih.gov/gene/?term=33669
Elba3	Elba3	Early boundary activity 3	33670	https://www.ncbi.nlm.nih.gov/gene/?term=33670
CG34351	CG34351	NA	5740672	https://www.ncbi.nlm.nih.gov/gene/?term=5740672
CG15631	CG15631	NA	33675	https://www.ncbi.nlm.nih.gov/gene/?term=33675
CG15630	CG15630	NA	33676	https://www.ncbi.nlm.nih.gov/gene/?term=33676
CG3294	CG3294	NA	33677	https://www.ncbi.nlm.nih.gov/gene/?term=33677
CG15629	CG15629	NA	33679	https://www.ncbi.nlm.nih.gov/gene/?term=33679
Ir25a	Ir25a	Ionotropic receptor 25a	33683	https://www.ncbi.nlm.nih.gov/gene/?term=33683
CG12194	CG12194	NA	33685	https://www.ncbi.nlm.nih.gov/gene/?term=33685
CG15625	CG15625	NA	33694	https://www.ncbi.nlm.nih.gov/gene/?term=33694
CG2837	CG2837	NA	33696	https://www.ncbi.nlm.nih.gov/gene/?term=33696
hoe2	hoe2	hoepel2	33700	https://www.ncbi.nlm.nih.gov/gene/?term=33700
Sgs1	Sgs1	Salivary gland secretion 1	33701	https://www.ncbi.nlm.nih.gov/gene/?term=33701
CG14044	CG14044	NA	33702	https://www.ncbi.nlm.nih.gov/gene/?term=33702
CG34124	CG34124	NA	4379887	https://www.ncbi.nlm.nih.gov/gene/?term=4379887
CR43824	CR43824	NA	14462700	https://www.ncbi.nlm.nih.gov/gene/?term=14462700
CG9121	CG9121	NA	33732	https://www.ncbi.nlm.nih.gov/gene/?term=33732
qtc	qtc	quick-to-court	33739	https://www.ncbi.nlm.nih.gov/gene/?term=33739
snoRNA:Psi28S-2263	snoRNA:Psi28S-2263	NA	5740157	https://www.ncbi.nlm.nih.gov/gene/?term=5740157
CG7742	CG7742	NA	33750	https://www.ncbi.nlm.nih.gov/gene/?term=33750
CG14034	CG14034	NA	33751	https://www.ncbi.nlm.nih.gov/gene/?term=33751
Cyp4ac1	Cyp4ac1	Cyp4ac1	33754	https://www.ncbi.nlm.nih.gov/gene/?term=33754
Cyp4ac3	Cyp4ac3	Cyp4ac3	33756	https://www.ncbi.nlm.nih.gov/gene/?term=33756
CR44743	CR44743	NA	19835753	https://www.ncbi.nlm.nih.gov/gene/?term=19835753
CR44742	CR44742	NA	19834726	https://www.ncbi.nlm.nih.gov/gene/?term=19834726
CG14024	CG14024	NA	33760	https://www.ncbi.nlm.nih.gov/gene/?term=33760
CG14022	CG14022	NA	33763	https://www.ncbi.nlm.nih.gov/gene/?term=33763
fusl	fusl	fuseless	33765	https://www.ncbi.nlm.nih.gov/gene/?term=33765
CG12512	CG12512	NA	33766	https://www.ncbi.nlm.nih.gov/gene/?term=33766
nompC	nompC	no mechanoreceptor potential C	33768	https://www.ncbi.nlm.nih.gov/gene/?term=33768
CR42850	CR42850	NA	19835196	https://www.ncbi.nlm.nih.gov/gene/?term=19835196
CR44745	CR44745	NA	19835606	https://www.ncbi.nlm.nih.gov/gene/?term=19835606
H15	H15	H15	33769	https://www.ncbi.nlm.nih.gov/gene/?term=33769
CR43713	CR43713	NA	14462703	https://www.ncbi.nlm.nih.gov/gene/?term=14462703
CR43714	CR43714	NA	14462704	https://www.ncbi.nlm.nih.gov/gene/?term=14462704
CR43715	CR43715	NA	14462705	https://www.ncbi.nlm.nih.gov/gene/?term=14462705
CR31647	CR31647	NA	12798562	https://www.ncbi.nlm.nih.gov/gene/?term=12798562
mid	mid	midline	33770	https://www.ncbi.nlm.nih.gov/gene/?term=33770
CR45287	CR45287	NA	19835419	https://www.ncbi.nlm.nih.gov/gene/?term=19835419
CG14020	CG14020	NA	33771	https://www.ncbi.nlm.nih.gov/gene/?term=33771
Cap-D3	Cap-D3	Chromosome associated protein D3	33778	https://www.ncbi.nlm.nih.gov/gene/?term=33778
tomb	tomb	tombola	33779	https://www.ncbi.nlm.nih.gov/gene/?term=33779
CG14015	CG14015	NA	33780	https://www.ncbi.nlm.nih.gov/gene/?term=33780
CG14014	CG14014	NA	33784	https://www.ncbi.nlm.nih.gov/gene/?term=33784
CG18269	CG18269	NA	33785	https://www.ncbi.nlm.nih.gov/gene/?term=33785
CG14017	CG14017	NA	33787	https://www.ncbi.nlm.nih.gov/gene/?term=33787
GluRIIA	GluRIIA	Glutamate receptor IIA	33788	https://www.ncbi.nlm.nih.gov/gene/?term=33788
GluRIIB	GluRIIB	Glutamate receptor IIB	33789	https://www.ncbi.nlm.nih.gov/gene/?term=33789
CR44794	CR44794	NA	19834901	https://www.ncbi.nlm.nih.gov/gene/?term=19834901
CG14011	CG14011	NA	33790	https://www.ncbi.nlm.nih.gov/gene/?term=33790
CG18266	CG18266	NA	33792	https://www.ncbi.nlm.nih.gov/gene/?term=33792
CR44796	CR44796	NA	19835587	https://www.ncbi.nlm.nih.gov/gene/?term=19835587
Cyp6a16	Cyp6a16	Cyp6a16	19836250	https://www.ncbi.nlm.nih.gov/gene/?term=19836250
CR44822	CR44822	NA	19835514	https://www.ncbi.nlm.nih.gov/gene/?term=19835514
CR44821	CR44821	NA	19834869	https://www.ncbi.nlm.nih.gov/gene/?term=19834869
Hsp60C	Hsp60C	Heat shock protein 60C	33796	https://www.ncbi.nlm.nih.gov/gene/?term=33796
CG12511	CG12511	NA	33797	https://www.ncbi.nlm.nih.gov/gene/?term=33797
CR44819	CR44819	NA	19834778	https://www.ncbi.nlm.nih.gov/gene/?term=19834778
CR44820	CR44820	NA	19835425	https://www.ncbi.nlm.nih.gov/gene/?term=19835425
CG7236	CG7236	NA	33798	https://www.ncbi.nlm.nih.gov/gene/?term=33798
CG14007	CG14007	NA	33799	https://www.ncbi.nlm.nih.gov/gene/?term=33799
CR44818	CR44818	NA	19835444	https://www.ncbi.nlm.nih.gov/gene/?term=19835444
CG34011	CG34011	NA	3885619	https://www.ncbi.nlm.nih.gov/gene/?term=3885619
CG11149	CG11149	NA	33800	https://www.ncbi.nlm.nih.gov/gene/?term=33800
CG14006	CG14006	NA	33802	https://www.ncbi.nlm.nih.gov/gene/?term=33802
CG11029	CG11029	NA	33804	https://www.ncbi.nlm.nih.gov/gene/?term=33804
CR31912	CR31912	NA	14462706	https://www.ncbi.nlm.nih.gov/gene/?term=14462706
CG31913	CG31913	NA	319023	https://www.ncbi.nlm.nih.gov/gene/?term=319023
CR44576	CR44576	NA	19834886	https://www.ncbi.nlm.nih.gov/gene/?term=19834886
CG43307	CG43307	NA	12798569	https://www.ncbi.nlm.nih.gov/gene/?term=12798569
CG31644	CG31644	NA	318868	https://www.ncbi.nlm.nih.gov/gene/?term=318868
TrissinR	TrissinR	Trissin receptor	33812	https://www.ncbi.nlm.nih.gov/gene/?term=33812
Sfp26Ac	Sfp26Ac	Seminal fluid protein 26Ac	8674095	https://www.ncbi.nlm.nih.gov/gene/?term=8674095
CR44577	CR44577	NA	19834942	https://www.ncbi.nlm.nih.gov/gene/?term=19834942
CG9021	CG9021	NA	33818	https://www.ncbi.nlm.nih.gov/gene/?term=33818
bchs	bchs	blue cheese	33819	https://www.ncbi.nlm.nih.gov/gene/?term=33819
CG14000	CG14000	NA	33820	https://www.ncbi.nlm.nih.gov/gene/?term=33820
CG9016	CG9016	NA	33822	https://www.ncbi.nlm.nih.gov/gene/?term=33822
CR43926	CR43926	NA	14462708	https://www.ncbi.nlm.nih.gov/gene/?term=14462708
dsf	dsf	dissatisfaction	33823	https://www.ncbi.nlm.nih.gov/gene/?term=33823
Sfp26Ad	Sfp26Ad	Seminal fluid protein 26Ad	8673981	https://www.ncbi.nlm.nih.gov/gene/?term=8673981
CR44986	CR44986	NA	19835867	https://www.ncbi.nlm.nih.gov/gene/?term=19835867
CG13999	CG13999	NA	33826	https://www.ncbi.nlm.nih.gov/gene/?term=33826
Ucp4C	Ucp4C	Ucp4C	33832	https://www.ncbi.nlm.nih.gov/gene/?term=33832
Ucp4B	Ucp4B	Uncoupling protein 4B	33833	https://www.ncbi.nlm.nih.gov/gene/?term=33833
Tsp26A	Tsp26A	Tetraspanin 26A	33838	https://www.ncbi.nlm.nih.gov/gene/?term=33838
Gal	Gal	beta galactosidase	33839	https://www.ncbi.nlm.nih.gov/gene/?term=33839
CR43866	CR43866	NA	14462709	https://www.ncbi.nlm.nih.gov/gene/?term=14462709
CG9098	CG9098	NA	33840	https://www.ncbi.nlm.nih.gov/gene/?term=33840
H2.0	H2.0	Homeodomain protein 2.0	33841	https://www.ncbi.nlm.nih.gov/gene/?term=33841
CG13996	CG13996	NA	33842	https://www.ncbi.nlm.nih.gov/gene/?term=33842
CG9109	CG9109	NA	33844	https://www.ncbi.nlm.nih.gov/gene/?term=33844
CG13995	CG13995	NA	33851	https://www.ncbi.nlm.nih.gov/gene/?term=33851
CG34180	CG34180	NA	5740541	https://www.ncbi.nlm.nih.gov/gene/?term=5740541
CG9150	CG9150	NA	33856	https://www.ncbi.nlm.nih.gov/gene/?term=33856
CR43801	CR43801	NA	14462710	https://www.ncbi.nlm.nih.gov/gene/?term=14462710
CR9162	CR9162	NA	12798573	https://www.ncbi.nlm.nih.gov/gene/?term=12798573
CR44773	CR44773	NA	19835663	https://www.ncbi.nlm.nih.gov/gene/?term=19835663
CG31642	CG31642	NA	326149	https://www.ncbi.nlm.nih.gov/gene/?term=326149
CG9222	CG9222	NA	33867	https://www.ncbi.nlm.nih.gov/gene/?term=33867
CR45719	CR45719	NA	19835186	https://www.ncbi.nlm.nih.gov/gene/?term=19835186
CR44824	CR44824	NA	19835782	https://www.ncbi.nlm.nih.gov/gene/?term=19835782
CG13991	CG13991	NA	33868	https://www.ncbi.nlm.nih.gov/gene/?term=33868
Muc26B	Muc26B	Mucin 26B	50424	https://www.ncbi.nlm.nih.gov/gene/?term=50424
CG31639	CG31639	NA	318866	https://www.ncbi.nlm.nih.gov/gene/?term=318866
CG13989	CG13989	NA	33869	https://www.ncbi.nlm.nih.gov/gene/?term=33869
Ugt37b1	Ugt37b1	UDP-glycosyltransferase 37b1	53584	https://www.ncbi.nlm.nih.gov/gene/?term=53584
Ddr	Ddr	Discoidin domain receptor	3346209	https://www.ncbi.nlm.nih.gov/gene/?term=3346209
CR42735	CR42735	NA	14462711	https://www.ncbi.nlm.nih.gov/gene/?term=14462711
CG43922	CG43922	NA	14462712	https://www.ncbi.nlm.nih.gov/gene/?term=14462712
CG13984	CG13984	NA	33879	https://www.ncbi.nlm.nih.gov/gene/?term=33879
CG9497	CG9497	NA	33884	https://www.ncbi.nlm.nih.gov/gene/?term=33884
ppk7	ppk7	pickpocket 7	33886	https://www.ncbi.nlm.nih.gov/gene/?term=33886
ppk14	ppk14	pickpocket 14	33887	https://www.ncbi.nlm.nih.gov/gene/?term=33887
CG9500	CG9500	NA	33888	https://www.ncbi.nlm.nih.gov/gene/?term=33888
CR44777	CR44777	NA	19835343	https://www.ncbi.nlm.nih.gov/gene/?term=19835343
CR44778	CR44778	NA	19835764	https://www.ncbi.nlm.nih.gov/gene/?term=19835764
CG9505	CG9505	NA	33889	https://www.ncbi.nlm.nih.gov/gene/?term=33889
CG9507	CG9507	NA	33892	https://www.ncbi.nlm.nih.gov/gene/?term=33892
KFase	KFase	Kynurenine formamidase	33907	https://www.ncbi.nlm.nih.gov/gene/?term=33907
CG9550	CG9550	NA	33913	https://www.ncbi.nlm.nih.gov/gene/?term=33913
CR44775	CR44775	NA	19835092	https://www.ncbi.nlm.nih.gov/gene/?term=19835092
eya	eya	eyes absent	33916	https://www.ncbi.nlm.nih.gov/gene/?term=33916
CR44776	CR44776	NA	19836100	https://www.ncbi.nlm.nih.gov/gene/?term=19836100
CG11319	CG11319	NA	33923	https://www.ncbi.nlm.nih.gov/gene/?term=33923
CG34345	CG34345	NA	5740402	https://www.ncbi.nlm.nih.gov/gene/?term=5740402
Oatp26F	Oatp26F	Organic anion transporting polypeptide 26F	33927	https://www.ncbi.nlm.nih.gov/gene/?term=33927
CG31636	CG31636	NA	318865	https://www.ncbi.nlm.nih.gov/gene/?term=318865
CG13771	CG13771	NA	33933	https://www.ncbi.nlm.nih.gov/gene/?term=33933
CG11327	CG11327	NA	33940	https://www.ncbi.nlm.nih.gov/gene/?term=33940
Tsp	Tsp	Thrombospondin	33941	https://www.ncbi.nlm.nih.gov/gene/?term=33941
TTLL3A	TTLL3A	Tubulin tyrosine ligase-like 3A	33947	https://www.ncbi.nlm.nih.gov/gene/?term=33947
CG11221	CG11221	NA	33948	https://www.ncbi.nlm.nih.gov/gene/?term=33948
CG31910	CG31910	NA	319021	https://www.ncbi.nlm.nih.gov/gene/?term=319021
CG44271	CG44271	NA	19835868	https://www.ncbi.nlm.nih.gov/gene/?term=19835868
CG17378	CG17378	NA	33951	https://www.ncbi.nlm.nih.gov/gene/?term=33951
CR43610	CR43610	NA	12798580	https://www.ncbi.nlm.nih.gov/gene/?term=12798580
CG17376	CG17376	NA	59227	https://www.ncbi.nlm.nih.gov/gene/?term=59227
CG17377	CG17377	NA	33954	https://www.ncbi.nlm.nih.gov/gene/?term=33954
CG17375	CG17375	NA	33956	https://www.ncbi.nlm.nih.gov/gene/?term=33956
CR44081	CR44081	NA	14462713	https://www.ncbi.nlm.nih.gov/gene/?term=14462713
sens-2	sens-2	senseless-2	33957	https://www.ncbi.nlm.nih.gov/gene/?term=33957
Nha1	Nha1	Na[+]/H[+] hydrogen antiporter 1	33961	https://www.ncbi.nlm.nih.gov/gene/?term=33961
CR44915	CR44915	NA	19835833	https://www.ncbi.nlm.nih.gov/gene/?term=19835833
CR44914	CR44914	NA	19834861	https://www.ncbi.nlm.nih.gov/gene/?term=19834861
Nlg2	Nlg2	Neuroligin 2	33962	https://www.ncbi.nlm.nih.gov/gene/?term=33962
CG32829	CG32829	NA	318235	https://www.ncbi.nlm.nih.gov/gene/?term=318235
CG18304	CG18304	NA	33969	https://www.ncbi.nlm.nih.gov/gene/?term=33969
CG13775	CG13775	NA	33975	https://www.ncbi.nlm.nih.gov/gene/?term=33975
uif	uif	uninflatable	33983	https://www.ncbi.nlm.nih.gov/gene/?term=33983
CG31907	CG31907	NA	319019	https://www.ncbi.nlm.nih.gov/gene/?term=319019
CG11289	CG11289	NA	33993	https://www.ncbi.nlm.nih.gov/gene/?term=33993
Pvf2	Pvf2	PDGF- and VEGF-related factor 2	33994	https://www.ncbi.nlm.nih.gov/gene/?term=33994
CR44611	CR44611	NA	19834719	https://www.ncbi.nlm.nih.gov/gene/?term=19834719
Pvf3	Pvf3	PDGF- and VEGF-related factor 3	33995	https://www.ncbi.nlm.nih.gov/gene/?term=33995
CR44612	CR44612	NA	19836012	https://www.ncbi.nlm.nih.gov/gene/?term=19836012
CR44610	CR44610	NA	19835076	https://www.ncbi.nlm.nih.gov/gene/?term=19835076
CR44613	CR44613	NA	19835624	https://www.ncbi.nlm.nih.gov/gene/?term=19835624
CG4496	CG4496	NA	34000	https://www.ncbi.nlm.nih.gov/gene/?term=34000
Wnt4	Wnt4	Wnt oncogene analog 4	34007	https://www.ncbi.nlm.nih.gov/gene/?term=34007
CG31909	CG31909	NA	319020	https://www.ncbi.nlm.nih.gov/gene/?term=319020
wg	wg	wingless	34009	https://www.ncbi.nlm.nih.gov/gene/?term=34009
CR45304	CR45304	NA	19835977	https://www.ncbi.nlm.nih.gov/gene/?term=19835977
Wnt6	Wnt6	Wnt oncogene analog 6	34010	https://www.ncbi.nlm.nih.gov/gene/?term=34010
Wnt10	Wnt10	Wnt oncogene analog 10	34011	https://www.ncbi.nlm.nih.gov/gene/?term=34011
CR44063	CR44063	NA	14462716	https://www.ncbi.nlm.nih.gov/gene/?term=14462716
gudu	gudu	gudu	34014	https://www.ncbi.nlm.nih.gov/gene/?term=34014
CG5160	CG5160	NA	34015	https://www.ncbi.nlm.nih.gov/gene/?term=34015
CG5973	CG5973	NA	34023	https://www.ncbi.nlm.nih.gov/gene/?term=34023
Gr28a	Gr28a	Gustatory receptor 28a	117348	https://www.ncbi.nlm.nih.gov/gene/?term=117348
Gr28b	Gr28b	Gustatory receptor 28b	117496	https://www.ncbi.nlm.nih.gov/gene/?term=117496
CG6055	CG6055	NA	34027	https://www.ncbi.nlm.nih.gov/gene/?term=34027
CG6441	CG6441	NA	34029	https://www.ncbi.nlm.nih.gov/gene/?term=34029
CR44082	CR44082	NA	14462719	https://www.ncbi.nlm.nih.gov/gene/?term=14462719
Cyp4d21	Cyp4d21	Cyp4d21	34036	https://www.ncbi.nlm.nih.gov/gene/?term=34036
CG6739	CG6739	NA	34037	https://www.ncbi.nlm.nih.gov/gene/?term=34037
CR44800	CR44800	NA	19835768	https://www.ncbi.nlm.nih.gov/gene/?term=19835768
Slob	Slob	Slowpoke binding protein	34038	https://www.ncbi.nlm.nih.gov/gene/?term=34038
Myo28B1	Myo28B1	Myosin 28B1	53515	https://www.ncbi.nlm.nih.gov/gene/?term=53515
CR44148	CR44148	NA	14462720	https://www.ncbi.nlm.nih.gov/gene/?term=14462720
CG18585	CG18585	NA	34041	https://www.ncbi.nlm.nih.gov/gene/?term=34041
CG7025	CG7025	NA	34042	https://www.ncbi.nlm.nih.gov/gene/?term=34042
CG43235	CG43235	NA	12798301	https://www.ncbi.nlm.nih.gov/gene/?term=12798301
Tep3	Tep3	Thioester-containing protein 3	34045	https://www.ncbi.nlm.nih.gov/gene/?term=34045
CR44990	CR44990	NA	19835879	https://www.ncbi.nlm.nih.gov/gene/?term=19835879
CG33296	CG33296	NA	2768941	https://www.ncbi.nlm.nih.gov/gene/?term=2768941
CG13793	CG13793	NA	34047	https://www.ncbi.nlm.nih.gov/gene/?term=34047
CG13794	CG13794	NA	34048	https://www.ncbi.nlm.nih.gov/gene/?term=34048
CG13795	CG13795	NA	34049	https://www.ncbi.nlm.nih.gov/gene/?term=34049
CG13796	CG13796	NA	34051	https://www.ncbi.nlm.nih.gov/gene/?term=34051
CG7214	CG7214	NA	34053	https://www.ncbi.nlm.nih.gov/gene/?term=34053
CG7203	CG7203	NA	34055	https://www.ncbi.nlm.nih.gov/gene/?term=34055
CR45718	CR45718	NA	19835146	https://www.ncbi.nlm.nih.gov/gene/?term=19835146
CG7191	CG7191	NA	34058	https://www.ncbi.nlm.nih.gov/gene/?term=34058
CG7179	CG7179	NA	34059	https://www.ncbi.nlm.nih.gov/gene/?term=34059
CG7164	CG7164	NA	34061	https://www.ncbi.nlm.nih.gov/gene/?term=34061
CR44825	CR44825	NA	19835873	https://www.ncbi.nlm.nih.gov/gene/?term=19835873
CR45008	CR45008	NA	19835634	https://www.ncbi.nlm.nih.gov/gene/?term=19835634
CG14537	CG14537	NA	34072	https://www.ncbi.nlm.nih.gov/gene/?term=34072
CG14535	CG14535	NA	34073	https://www.ncbi.nlm.nih.gov/gene/?term=34073
lectin-28C	lectin-28C	lectin-28C	53542	https://www.ncbi.nlm.nih.gov/gene/?term=53542
CG7102	CG7102	NA	34079	https://www.ncbi.nlm.nih.gov/gene/?term=34079
Spn28Db	Spn28Db	Serpin 28Db	326261	https://www.ncbi.nlm.nih.gov/gene/?term=326261
CG7231	CG7231	NA	34086	https://www.ncbi.nlm.nih.gov/gene/?term=34086
CG7227	CG7227	NA	34088	https://www.ncbi.nlm.nih.gov/gene/?term=34088
CR44996	CR44996	NA	19835095	https://www.ncbi.nlm.nih.gov/gene/?term=19835095
CG7367	CG7367	NA	34094	https://www.ncbi.nlm.nih.gov/gene/?term=34094
CG8673	CG8673	NA	34105	https://www.ncbi.nlm.nih.gov/gene/?term=34105
CG31606	CG31606	NA	318842	https://www.ncbi.nlm.nih.gov/gene/?term=318842
CG34134	CG34134	NA	4379889	https://www.ncbi.nlm.nih.gov/gene/?term=4379889
CR44116	CR44116	NA	14462721	https://www.ncbi.nlm.nih.gov/gene/?term=14462721
CR44119	CR44119	NA	14462722	https://www.ncbi.nlm.nih.gov/gene/?term=14462722
CR44120	CR44120	NA	14462723	https://www.ncbi.nlm.nih.gov/gene/?term=14462723
CR44121	CR44121	NA	14462724	https://www.ncbi.nlm.nih.gov/gene/?term=14462724
CG8419	CG8419	NA	34118	https://www.ncbi.nlm.nih.gov/gene/?term=34118
CG8349	CG8349	NA	34124	https://www.ncbi.nlm.nih.gov/gene/?term=34124
Spn28F	Spn28F	Serpin 28F	49807	https://www.ncbi.nlm.nih.gov/gene/?term=49807
CR43262	CR43262	NA	12798304	https://www.ncbi.nlm.nih.gov/gene/?term=12798304
Scgalpha	Scgalpha	Sarcoglycan alpha	34135	https://www.ncbi.nlm.nih.gov/gene/?term=34135
mtsh	mtsh	mitoshell	34141	https://www.ncbi.nlm.nih.gov/gene/?term=34141
CG7781	CG7781	NA	34143	https://www.ncbi.nlm.nih.gov/gene/?term=34143
CG14274	CG14274	NA	34145	https://www.ncbi.nlm.nih.gov/gene/?term=34145
CG14273	CG14273	NA	34146	https://www.ncbi.nlm.nih.gov/gene/?term=34146
CR45371	CR45371	NA	19834772	https://www.ncbi.nlm.nih.gov/gene/?term=19834772
CG42819	CG42819	NA	10178852	https://www.ncbi.nlm.nih.gov/gene/?term=10178852
CG42820	CG42820	NA	34161	https://www.ncbi.nlm.nih.gov/gene/?term=34161
Acp29AB	Acp29AB	Accessory gland protein 29AB	34162	https://www.ncbi.nlm.nih.gov/gene/?term=34162
CR45343	CR45343	NA	19835909	https://www.ncbi.nlm.nih.gov/gene/?term=19835909
CG13385	CG13385	NA	34164	https://www.ncbi.nlm.nih.gov/gene/?term=34164
CG13386	CG13386	NA	34165	https://www.ncbi.nlm.nih.gov/gene/?term=34165
CR44991	CR44991	NA	19834911	https://www.ncbi.nlm.nih.gov/gene/?term=19834911
d	d	dachs	34179	https://www.ncbi.nlm.nih.gov/gene/?term=34179
CheA29a	CheA29a	Chemosensory protein A 29a	246659	https://www.ncbi.nlm.nih.gov/gene/?term=246659
CG43796	CG43796	NA	14462726	https://www.ncbi.nlm.nih.gov/gene/?term=14462726
CG43400	CG43400	NA	12798308	https://www.ncbi.nlm.nih.gov/gene/?term=12798308
Dh31	Dh31	Diuretic hormone 31	34181	https://www.ncbi.nlm.nih.gov/gene/?term=34181
CR43855	CR43855	NA	14462727	https://www.ncbi.nlm.nih.gov/gene/?term=14462727
CG9287	CG9287	NA	34194	https://www.ncbi.nlm.nih.gov/gene/?term=34194
CR44992	CR44992	NA	19836107	https://www.ncbi.nlm.nih.gov/gene/?term=19836107
CG9314	CG9314	NA	34198	https://www.ncbi.nlm.nih.gov/gene/?term=34198
CG45307	CG45307	NA	19834846	https://www.ncbi.nlm.nih.gov/gene/?term=19834846
CG12438	CG12438	NA	34202	https://www.ncbi.nlm.nih.gov/gene/?term=34202
SoxN	SoxN	SoxNeuro	44275	https://www.ncbi.nlm.nih.gov/gene/?term=44275
CR45365	CR45365	NA	19835934	https://www.ncbi.nlm.nih.gov/gene/?term=19835934
CR45260	CR45260	NA	19834943	https://www.ncbi.nlm.nih.gov/gene/?term=19834943
CG32986	CG32986	NA	34208	https://www.ncbi.nlm.nih.gov/gene/?term=34208
CG32987	CG32987	NA	318273	https://www.ncbi.nlm.nih.gov/gene/?term=318273
CG32983	CG32983	NA	50434	https://www.ncbi.nlm.nih.gov/gene/?term=50434
CR44414	CR44414	NA	19835174	https://www.ncbi.nlm.nih.gov/gene/?term=19835174
CR44415	CR44415	NA	19835726	https://www.ncbi.nlm.nih.gov/gene/?term=19835726
CG9525	CG9525	NA	34217	https://www.ncbi.nlm.nih.gov/gene/?term=34217
CG32985	CG32985	NA	326244	https://www.ncbi.nlm.nih.gov/gene/?term=326244
CG32984	CG32984	NA	34218	https://www.ncbi.nlm.nih.gov/gene/?term=34218
CG18088	CG18088	NA	34219	https://www.ncbi.nlm.nih.gov/gene/?term=34219
CG9541	CG9541	NA	34220	https://www.ncbi.nlm.nih.gov/gene/?term=34220
CG18662	CG18662	NA	50437	https://www.ncbi.nlm.nih.gov/gene/?term=50437
CG9555	CG9555	NA	34223	https://www.ncbi.nlm.nih.gov/gene/?term=34223
CG17906	CG17906	NA	34224	https://www.ncbi.nlm.nih.gov/gene/?term=34224
Try29F	Try29F	Trypsin 29F	34226	https://www.ncbi.nlm.nih.gov/gene/?term=34226
Rcd-1r	Rcd-1r	Rcd-1 related	34229	https://www.ncbi.nlm.nih.gov/gene/?term=34229
CG9582	CG9582	NA	34230	https://www.ncbi.nlm.nih.gov/gene/?term=34230
CR44352	CR44352	NA	19835841	https://www.ncbi.nlm.nih.gov/gene/?term=19835841
CR44483	CR44483	NA	19835410	https://www.ncbi.nlm.nih.gov/gene/?term=19835410
Toll-4	Toll-4	Toll-4	34235	https://www.ncbi.nlm.nih.gov/gene/?term=34235
CG31609	CG31609	NA	318845	https://www.ncbi.nlm.nih.gov/gene/?term=318845
Or30a	Or30a	Odorant receptor 30a	34236	https://www.ncbi.nlm.nih.gov/gene/?term=34236
CR44617	CR44617	NA	19835661	https://www.ncbi.nlm.nih.gov/gene/?term=19835661
CR44616	CR44616	NA	19836023	https://www.ncbi.nlm.nih.gov/gene/?term=19836023
CR44615	CR44615	NA	19835047	https://www.ncbi.nlm.nih.gov/gene/?term=19835047
CG13108	CG13108	NA	34240	https://www.ncbi.nlm.nih.gov/gene/?term=34240
aust	aust	australin	34244	https://www.ncbi.nlm.nih.gov/gene/?term=34244
lectin-30A	lectin-30A	lectin-30A	53541	https://www.ncbi.nlm.nih.gov/gene/?term=53541
CR45262	CR45262	NA	19834753	https://www.ncbi.nlm.nih.gov/gene/?term=19834753
CR42844	CR42844	NA	19835287	https://www.ncbi.nlm.nih.gov/gene/?term=19835287
CR45456	CR45456	NA	19835849	https://www.ncbi.nlm.nih.gov/gene/?term=19835849
CR45457	CR45457	NA	19834867	https://www.ncbi.nlm.nih.gov/gene/?term=19834867
CG17005	CG17005	NA	34249	https://www.ncbi.nlm.nih.gov/gene/?term=34249
CG3748	CG3748	NA	34252	https://www.ncbi.nlm.nih.gov/gene/?term=34252
CR44802	CR44802	NA	19835893	https://www.ncbi.nlm.nih.gov/gene/?term=19835893
CG13110	CG13110	NA	34253	https://www.ncbi.nlm.nih.gov/gene/?term=34253
CR43404	CR43404	NA	19836226	https://www.ncbi.nlm.nih.gov/gene/?term=19836226
CG34181	CG34181	NA	5740634	https://www.ncbi.nlm.nih.gov/gene/?term=5740634
Shawl	Shawl	Shaw-like	5740840	https://www.ncbi.nlm.nih.gov/gene/?term=5740840
