userId	geneSymbol	geneName	entrezgene	gLink
gammaCOP	gammaCOP	Coat Protein (coatomer) gamma	43717	https://www.ncbi.nlm.nih.gov/gene/?term=43717
pygo	pygo	pygopus	43718	https://www.ncbi.nlm.nih.gov/gene/?term=43718
RpL6	RpL6	Ribosomal protein L6	43723	https://www.ncbi.nlm.nih.gov/gene/?term=43723
CycG	CycG	Cyclin G	43724	https://www.ncbi.nlm.nih.gov/gene/?term=43724
CG1815	CG1815	NA	43730	https://www.ncbi.nlm.nih.gov/gene/?term=43730
ttk	ttk	tramtrack	48317	https://www.ncbi.nlm.nih.gov/gene/?term=48317
CG1890	CG1890	NA	43737	https://www.ncbi.nlm.nih.gov/gene/?term=43737
CG1910	CG1910	NA	43741	https://www.ncbi.nlm.nih.gov/gene/?term=43741
faf	faf	fat facets	43749	https://www.ncbi.nlm.nih.gov/gene/?term=43749
heph	heph	hephaestus	48571	https://www.ncbi.nlm.nih.gov/gene/?term=48571
Map205	Map205	Microtubule-associated protein 205	43765	https://www.ncbi.nlm.nih.gov/gene/?term=43765
RpS3A	RpS3A	Ribosomal protein S3A	43768	https://www.ncbi.nlm.nih.gov/gene/?term=43768
CG31998	CG31998	NA	43774	https://www.ncbi.nlm.nih.gov/gene/?term=43774
Crk	Crk	Crk oncogene	43775	https://www.ncbi.nlm.nih.gov/gene/?term=43775
Rad23	Rad23	Rad23	43785	https://www.ncbi.nlm.nih.gov/gene/?term=43785
lgs	lgs	legless	43791	https://www.ncbi.nlm.nih.gov/gene/?term=43791
bip2	bip2	bip2	43793	https://www.ncbi.nlm.nih.gov/gene/?term=43793
mav	mav	maverick	43804	https://www.ncbi.nlm.nih.gov/gene/?term=43804
gw	gw	gawky	43808	https://www.ncbi.nlm.nih.gov/gene/?term=43808
MED26	MED26	Mediator complex subunit 26	43816	https://www.ncbi.nlm.nih.gov/gene/?term=43816
4E-T	4E-T	eIF4E-Transporter	43836	https://www.ncbi.nlm.nih.gov/gene/?term=43836
CG11076	CG11076	NA	43830	https://www.ncbi.nlm.nih.gov/gene/?term=43830
pho	pho	pleiohomeotic	43819	https://www.ncbi.nlm.nih.gov/gene/?term=43819
RhoGAP1A	RhoGAP1A	Rho GTPase activating protein at 1A	5740235	https://www.ncbi.nlm.nih.gov/gene/?term=5740235
G9a	G9a	G9a	30971	https://www.ncbi.nlm.nih.gov/gene/?term=30971
ebo	ebo	ellipsoid body open	47141	https://www.ncbi.nlm.nih.gov/gene/?term=47141
CG13366	CG13366	NA	31004	https://www.ncbi.nlm.nih.gov/gene/?term=31004
Hmt4-20	Hmt4-20	Histone methyltransferase 4-20	31015	https://www.ncbi.nlm.nih.gov/gene/?term=31015
Rbf	Rbf	Retinoblastoma-family protein	31027	https://www.ncbi.nlm.nih.gov/gene/?term=31027
Sec22	Sec22	Secretory 22	31030	https://www.ncbi.nlm.nih.gov/gene/?term=31030
CG11381	CG11381	NA	31067	https://www.ncbi.nlm.nih.gov/gene/?term=31067
CG3638	CG3638	NA	31071	https://www.ncbi.nlm.nih.gov/gene/?term=31071
DAAM	DAAM	Dishevelled Associated Activator of Morphogenesis	31075	https://www.ncbi.nlm.nih.gov/gene/?term=31075
CG12773	CG12773	NA	31082	https://www.ncbi.nlm.nih.gov/gene/?term=31082
ssx	ssx	sister-of-Sex-lethal	31086	https://www.ncbi.nlm.nih.gov/gene/?term=31086
inc	inc	insomniac	31110	https://www.ncbi.nlm.nih.gov/gene/?term=31110
CG14814	CG14814	NA	31139	https://www.ncbi.nlm.nih.gov/gene/?term=31139
Vps26	Vps26	Vacuolar protein sorting 26	31144	https://www.ncbi.nlm.nih.gov/gene/?term=31144
trr	trr	trithorax-related	31149	https://www.ncbi.nlm.nih.gov/gene/?term=31149
arm	arm	armadillo	31151	https://www.ncbi.nlm.nih.gov/gene/?term=31151
mip130	mip130	Myb-interacting protein 130	31153	https://www.ncbi.nlm.nih.gov/gene/?term=31153
east	east	enhanced adult sensory threshold	46006	https://www.ncbi.nlm.nih.gov/gene/?term=46006
usp	usp	ultraspiracle	31165	https://www.ncbi.nlm.nih.gov/gene/?term=31165
CG4281	CG4281	NA	31171	https://www.ncbi.nlm.nih.gov/gene/?term=31171
csw	csw	corkscrew	45278	https://www.ncbi.nlm.nih.gov/gene/?term=45278
wapl	wapl	wings apart-like	31187	https://www.ncbi.nlm.nih.gov/gene/?term=31187
Vinc	Vinc	Vinculin	31201	https://www.ncbi.nlm.nih.gov/gene/?term=31201
CG2924	CG2924	NA	31214	https://www.ncbi.nlm.nih.gov/gene/?term=31214
CG2918	CG2918	NA	31215	https://www.ncbi.nlm.nih.gov/gene/?term=31215
CG2865	CG2865	NA	31217	https://www.ncbi.nlm.nih.gov/gene/?term=31217
z	z	zeste	31230	https://www.ncbi.nlm.nih.gov/gene/?term=31230
wds	wds	will die slowly	53428	https://www.ncbi.nlm.nih.gov/gene/?term=53428
egh	egh	egghead	31239	https://www.ncbi.nlm.nih.gov/gene/?term=31239
Klp3A	Klp3A	Kinesin-like protein at 3A	31240	https://www.ncbi.nlm.nih.gov/gene/?term=31240
Zw10	Zw10	Zeste-white 10	47874	https://www.ncbi.nlm.nih.gov/gene/?term=47874
CG2694	CG2694	NA	31260	https://www.ncbi.nlm.nih.gov/gene/?term=31260
crm	crm	cramped	31268	https://www.ncbi.nlm.nih.gov/gene/?term=31268
N	N	Notch	31293	https://www.ncbi.nlm.nih.gov/gene/?term=31293
Mnt	Mnt	Mnt	31331	https://www.ncbi.nlm.nih.gov/gene/?term=31331
Rala	Rala	Ras-like protein A	31332	https://www.ncbi.nlm.nih.gov/gene/?term=31332
yin	yin	yin	31340	https://www.ncbi.nlm.nih.gov/gene/?term=31340
VhaAC39-1	VhaAC39-1	Vacuolar H[+] ATPase AC39 subunit 1	31342	https://www.ncbi.nlm.nih.gov/gene/?term=31342
lva	lva	lava lamp	31350	https://www.ncbi.nlm.nih.gov/gene/?term=31350
cib	cib	ciboulot	31359	https://www.ncbi.nlm.nih.gov/gene/?term=31359
Tip60	Tip60	Tat interactive protein 60kDa	31362	https://www.ncbi.nlm.nih.gov/gene/?term=31362
tyf	tyf	twenty-four	31363	https://www.ncbi.nlm.nih.gov/gene/?term=31363
CG15571	CG15571	NA	31365	https://www.ncbi.nlm.nih.gov/gene/?term=31365
CG15570	CG15570	NA	31366	https://www.ncbi.nlm.nih.gov/gene/?term=31366
Femcoat	Femcoat	femcoat	31367	https://www.ncbi.nlm.nih.gov/gene/?term=31367
Muc4B	Muc4B	Mucin 4B	31368	https://www.ncbi.nlm.nih.gov/gene/?term=31368
CG43134	CG43134	NA	12798107	https://www.ncbi.nlm.nih.gov/gene/?term=12798107
CG2982	CG2982	NA	31374	https://www.ncbi.nlm.nih.gov/gene/?term=31374
CG12179	CG12179	NA	31393	https://www.ncbi.nlm.nih.gov/gene/?term=31393
Pp2C1	Pp2C1	Protein phosphatase 2C	31404	https://www.ncbi.nlm.nih.gov/gene/?term=31404
ctp	ctp	cut up	31405	https://www.ncbi.nlm.nih.gov/gene/?term=31405
l(1)G0334	l(1)G0334	lethal (1) G0334	31406	https://www.ncbi.nlm.nih.gov/gene/?term=31406
CG32772	CG32772	NA	31420	https://www.ncbi.nlm.nih.gov/gene/?term=31420
CG44774	CG44774	NA	31424	https://www.ncbi.nlm.nih.gov/gene/?term=31424
ovo	ovo	ovo	31429	https://www.ncbi.nlm.nih.gov/gene/?term=31429
CG32767	CG32767	NA	31430	https://www.ncbi.nlm.nih.gov/gene/?term=31430
dhd	dhd	deadhead	31444	https://www.ncbi.nlm.nih.gov/gene/?term=31444
Rnp4F	Rnp4F	RNA-binding protein 4F	31448	https://www.ncbi.nlm.nih.gov/gene/?term=31448
spoon	spoon	spoonbill	31459	https://www.ncbi.nlm.nih.gov/gene/?term=31459
Mlc-c	Mlc-c	Myosin light chain cytoplasmic	31474	https://www.ncbi.nlm.nih.gov/gene/?term=31474
CG4119	CG4119	NA	31481	https://www.ncbi.nlm.nih.gov/gene/?term=31481
CG32758	CG32758	NA	31493	https://www.ncbi.nlm.nih.gov/gene/?term=31493
IntS6	IntS6	Integrator 6	31496	https://www.ncbi.nlm.nih.gov/gene/?term=31496
CG15771	CG15771	NA	31500	https://www.ncbi.nlm.nih.gov/gene/?term=31500
MAPk-Ak2	MAPk-Ak2	MAP kinase activated protein-kinase-2	44573	https://www.ncbi.nlm.nih.gov/gene/?term=44573
Act5C	Act5C	Actin 5C	31521	https://www.ncbi.nlm.nih.gov/gene/?term=31521
CG12236	CG12236	NA	31523	https://www.ncbi.nlm.nih.gov/gene/?term=31523
Rbcn-3A	Rbcn-3A	Rabconnectin-3A	31557	https://www.ncbi.nlm.nih.gov/gene/?term=31557
schlank	schlank	schlank	50392	https://www.ncbi.nlm.nih.gov/gene/?term=50392
Spt6	Spt6	Spt6	44000	https://www.ncbi.nlm.nih.gov/gene/?term=44000
Ubi-p5E	Ubi-p5E	Ubiquitin-5E	326237	https://www.ncbi.nlm.nih.gov/gene/?term=326237
CG12219	CG12219	NA	31572	https://www.ncbi.nlm.nih.gov/gene/?term=31572
CG42240	CG42240	NA	7354471	https://www.ncbi.nlm.nih.gov/gene/?term=7354471
CG3847	CG3847	NA	31577	https://www.ncbi.nlm.nih.gov/gene/?term=31577
swa	swa	swallow	31580	https://www.ncbi.nlm.nih.gov/gene/?term=31580
RpL7A	RpL7A	Ribosomal protein L7A	31588	https://www.ncbi.nlm.nih.gov/gene/?term=31588
dx	dx	deltex	31589	https://www.ncbi.nlm.nih.gov/gene/?term=31589
CG14442	CG14442	NA	31609	https://www.ncbi.nlm.nih.gov/gene/?term=31609
CG14440	CG14440	NA	31610	https://www.ncbi.nlm.nih.gov/gene/?term=31610
CG14438	CG14438	NA	31615	https://www.ncbi.nlm.nih.gov/gene/?term=31615
pod1	pod1	pod1	31620	https://www.ncbi.nlm.nih.gov/gene/?term=31620
Nf-YC	Nf-YC	Nuclear factor Y-box C	31622	https://www.ncbi.nlm.nih.gov/gene/?term=31622
CG14435	CG14435	NA	31628	https://www.ncbi.nlm.nih.gov/gene/?term=31628
CG43736	CG43736	NA	3771905	https://www.ncbi.nlm.nih.gov/gene/?term=3771905
CG1677	CG1677	NA	31662	https://www.ncbi.nlm.nih.gov/gene/?term=31662
unc-119	unc-119	unc-119	31664	https://www.ncbi.nlm.nih.gov/gene/?term=31664
Dok	Dok	Downstream of kinase	31667	https://www.ncbi.nlm.nih.gov/gene/?term=31667
CBP	CBP	sarcoplasmic calcium-binding protein	31669	https://www.ncbi.nlm.nih.gov/gene/?term=31669
Tom40	Tom40	Translocase of outer membrane 40	44978	https://www.ncbi.nlm.nih.gov/gene/?term=44978
RpS6	RpS6	Ribosomal protein S6	31700	https://www.ncbi.nlm.nih.gov/gene/?term=31700
Ykt6	Ykt6	YKT6 v-SNARE	31706	https://www.ncbi.nlm.nih.gov/gene/?term=31706
sws	sws	swiss cheese	31716	https://www.ncbi.nlm.nih.gov/gene/?term=31716
sn	sn	singed	31717	https://www.ncbi.nlm.nih.gov/gene/?term=31717
fs(1)h	fs(1)h	female sterile (1) homeotic	31722	https://www.ncbi.nlm.nih.gov/gene/?term=31722
GIIIspla2	GIIIspla2	Phospholipase A2 group III	31747	https://www.ncbi.nlm.nih.gov/gene/?term=31747
slpr	slpr	slipper	44111	https://www.ncbi.nlm.nih.gov/gene/?term=44111
Trxr-1	Trxr-1	Thioredoxin reductase-1	31760	https://www.ncbi.nlm.nih.gov/gene/?term=31760
Trf2	Trf2	TATA box binding protein-related factor 2	31773	https://www.ncbi.nlm.nih.gov/gene/?term=31773
CG1440	CG1440	NA	31776	https://www.ncbi.nlm.nih.gov/gene/?term=31776
Cp7Fa	Cp7Fa	Chorion protein a at 7F	3885650	https://www.ncbi.nlm.nih.gov/gene/?term=3885650
Cp36	Cp36	Chorion protein 36	31787	https://www.ncbi.nlm.nih.gov/gene/?term=31787
Cp38	Cp38	Chorion protein 38	31788	https://www.ncbi.nlm.nih.gov/gene/?term=31788
otu	otu	ovarian tumor	31789	https://www.ncbi.nlm.nih.gov/gene/?term=31789
Trf4-1	Trf4-1	Topoisomerase related function 4-1	31795	https://www.ncbi.nlm.nih.gov/gene/?term=31795
CG12065	CG12065	NA	31798	https://www.ncbi.nlm.nih.gov/gene/?term=31798
Crag	Crag	Calmodulin-binding protein related to a Rab3 GDP/GTP exchange protein	31800	https://www.ncbi.nlm.nih.gov/gene/?term=31800
Caf1-180	Caf1-180	Chromatin assembly factor 1, p180 subunit	31801	https://www.ncbi.nlm.nih.gov/gene/?term=31801
CG11284	CG11284	NA	31804	https://www.ncbi.nlm.nih.gov/gene/?term=31804
Moe	Moe	Moesin	31816	https://www.ncbi.nlm.nih.gov/gene/?term=31816
e(r)	e(r)	enhancer of rudimentary	43951	https://www.ncbi.nlm.nih.gov/gene/?term=43951
HP1b	HP1b	Heterochromatin Protein 1b	31834	https://www.ncbi.nlm.nih.gov/gene/?term=31834
CG7766	CG7766	NA	31839	https://www.ncbi.nlm.nih.gov/gene/?term=31839
mei-P26	mei-P26	meiotic P26	45775	https://www.ncbi.nlm.nih.gov/gene/?term=45775
CG12121	CG12121	NA	31866	https://www.ncbi.nlm.nih.gov/gene/?term=31866
mxc	mxc	multi sex combs	31869	https://www.ncbi.nlm.nih.gov/gene/?term=31869
Dsor1	Dsor1	Downstream of raf1	31872	https://www.ncbi.nlm.nih.gov/gene/?term=31872
CG17754	CG17754	NA	31873	https://www.ncbi.nlm.nih.gov/gene/?term=31873
Cfp1	Cfp1	CXXC finger protein 1	31880	https://www.ncbi.nlm.nih.gov/gene/?term=31880
CG34449	CG34449	NA	31887	https://www.ncbi.nlm.nih.gov/gene/?term=31887
BCL7-like	BCL7-like	BCL7-like	31890	https://www.ncbi.nlm.nih.gov/gene/?term=31890
nej	nej	nejire	43856	https://www.ncbi.nlm.nih.gov/gene/?term=43856
CG1354	CG1354	NA	31914	https://www.ncbi.nlm.nih.gov/gene/?term=31914
Idgf4	Idgf4	Imaginal disc growth factor 4	31926	https://www.ncbi.nlm.nih.gov/gene/?term=31926
CG15312	CG15312	NA	31940	https://www.ncbi.nlm.nih.gov/gene/?term=31940
ZAP3	ZAP3	ZAP3	31942	https://www.ncbi.nlm.nih.gov/gene/?term=31942
l(1)G0289	l(1)G0289	lethal (1) G0289	31964	https://www.ncbi.nlm.nih.gov/gene/?term=31964
nocte	nocte	no circadian temperature entrainment	31976	https://www.ncbi.nlm.nih.gov/gene/?term=31976
PPP4R2r	PPP4R2r	Protein phosphatase 4 regulatory subunit 2-related protein	31979	https://www.ncbi.nlm.nih.gov/gene/?term=31979
spri	spri	sprint	31987	https://www.ncbi.nlm.nih.gov/gene/?term=31987
Hmr	Hmr	Hybrid male rescue	31988	https://www.ncbi.nlm.nih.gov/gene/?term=31988
BTBD9	BTBD9	BTB (POZ) domain containing 9	32000	https://www.ncbi.nlm.nih.gov/gene/?term=32000
Imp	Imp	IGF-II mRNA-binding protein	32009	https://www.ncbi.nlm.nih.gov/gene/?term=32009
sbr	sbr	small bristles	43944	https://www.ncbi.nlm.nih.gov/gene/?term=43944
CG2202	CG2202	NA	32014	https://www.ncbi.nlm.nih.gov/gene/?term=32014
feo	feo	fascetto	32015	https://www.ncbi.nlm.nih.gov/gene/?term=32015
sofe	sofe	sister of feo	32016	https://www.ncbi.nlm.nih.gov/gene/?term=32016
CG2186	CG2186	NA	32017	https://www.ncbi.nlm.nih.gov/gene/?term=32017
CG1582	CG1582	NA	32021	https://www.ncbi.nlm.nih.gov/gene/?term=32021
Rpt3	Rpt3	Regulatory particle triple-A ATPase 3	32047	https://www.ncbi.nlm.nih.gov/gene/?term=32047
Klp10A	Klp10A	Kinesin-like protein at 10A	32049	https://www.ncbi.nlm.nih.gov/gene/?term=32049
Ran	Ran	Ran	44072	https://www.ncbi.nlm.nih.gov/gene/?term=44072
Dlic	Dlic	Dynein light intermediate chain	32057	https://www.ncbi.nlm.nih.gov/gene/?term=32057
CG1737	CG1737	NA	32077	https://www.ncbi.nlm.nih.gov/gene/?term=32077
dsh	dsh	dishevelled	32078	https://www.ncbi.nlm.nih.gov/gene/?term=32078
Pa1	Pa1	PTIP associated 1	32079	https://www.ncbi.nlm.nih.gov/gene/?term=32079
hop	hop	hopscotch	32080	https://www.ncbi.nlm.nih.gov/gene/?term=32080
Evi5	Evi5	Ecotropic viral integration site 5	32088	https://www.ncbi.nlm.nih.gov/gene/?term=32088
HP5	HP5	Heterochromatin protein 5	32090	https://www.ncbi.nlm.nih.gov/gene/?term=32090
Drak	Drak	Death-associated protein kinase related	32097	https://www.ncbi.nlm.nih.gov/gene/?term=32097
RpII215	RpII215	RNA polymerase II 215kD subunit	32100	https://www.ncbi.nlm.nih.gov/gene/?term=32100
nod	nod	no distributive disjunction	32107	https://www.ncbi.nlm.nih.gov/gene/?term=32107
RPA3	RPA3	Replication protein A3	32113	https://www.ncbi.nlm.nih.gov/gene/?term=32113
Ptp10D	Ptp10D	Protein tyrosine phosphatase 10D	32115	https://www.ncbi.nlm.nih.gov/gene/?term=32115
bif	bif	bifocal	32119	https://www.ncbi.nlm.nih.gov/gene/?term=32119
PhKgamma	PhKgamma	Phosphorylase kinase gamma	32120	https://www.ncbi.nlm.nih.gov/gene/?term=32120
Amun	Amun	amun	32123	https://www.ncbi.nlm.nih.gov/gene/?term=32123
prtp	prtp	pretaporter	32124	https://www.ncbi.nlm.nih.gov/gene/?term=32124
CkIIbeta	CkIIbeta	Casein kinase II beta subunit	32132	https://www.ncbi.nlm.nih.gov/gene/?term=32132
Hsc70-3	Hsc70-3	Heat shock 70-kDa protein cognate 3	32133	https://www.ncbi.nlm.nih.gov/gene/?term=32133
CG1578	CG1578	NA	32135	https://www.ncbi.nlm.nih.gov/gene/?term=32135
wisp	wisp	wispy	32152	https://www.ncbi.nlm.nih.gov/gene/?term=32152
Upf1	Upf1	Upf1	32153	https://www.ncbi.nlm.nih.gov/gene/?term=32153
Usp7	Usp7	Ubiquitin-specific protease 7	32169	https://www.ncbi.nlm.nih.gov/gene/?term=32169
Rab40	Rab40	Rab40	32195	https://www.ncbi.nlm.nih.gov/gene/?term=32195
CG2556	CG2556	NA	32201	https://www.ncbi.nlm.nih.gov/gene/?term=32201
Sec16	Sec16	Secretory 16	32209	https://www.ncbi.nlm.nih.gov/gene/?term=32209
Smr	Smr	Smrter	32225	https://www.ncbi.nlm.nih.gov/gene/?term=32225
CG12717	CG12717	NA	32229	https://www.ncbi.nlm.nih.gov/gene/?term=32229
CG32642	CG32642	NA	318137	https://www.ncbi.nlm.nih.gov/gene/?term=318137
CG15721	CG15721	NA	32247	https://www.ncbi.nlm.nih.gov/gene/?term=32247
CG12716	CG12716	NA	32248	https://www.ncbi.nlm.nih.gov/gene/?term=32248
hep	hep	hemipterous	32256	https://www.ncbi.nlm.nih.gov/gene/?term=32256
lic	lic	licorne	32257	https://www.ncbi.nlm.nih.gov/gene/?term=32257
Bap60	Bap60	Brahma associated protein 60kD	32268	https://www.ncbi.nlm.nih.gov/gene/?term=32268
HDAC4	HDAC4	Histone deacetylase 4	32278	https://www.ncbi.nlm.nih.gov/gene/?term=32278
Jafrac1	Jafrac1	thioredoxin peroxidase 1	53578	https://www.ncbi.nlm.nih.gov/gene/?term=53578
Set2	Set2	SET domain containing 2	32301	https://www.ncbi.nlm.nih.gov/gene/?term=32301
Tango13	Tango13	Transport and Golgi organization 13	32312	https://www.ncbi.nlm.nih.gov/gene/?term=32312
tth	tth	toothrin	32318	https://www.ncbi.nlm.nih.gov/gene/?term=32318
CG9941	CG9941	NA	32330	https://www.ncbi.nlm.nih.gov/gene/?term=32330
mus101	mus101	mutagen-sensitive 101	48309	https://www.ncbi.nlm.nih.gov/gene/?term=48309
g	g	garnet	44819	https://www.ncbi.nlm.nih.gov/gene/?term=44819
Pdcd4	Pdcd4	Programmed cell death 4	32337	https://www.ncbi.nlm.nih.gov/gene/?term=32337
Clic	Clic	Chloride intracellular channel	32349	https://www.ncbi.nlm.nih.gov/gene/?term=32349
Nup93-1	Nup93-1	Nucleoporin 93kD-1	32350	https://www.ncbi.nlm.nih.gov/gene/?term=32350
yl	yl	yolkless	32367	https://www.ncbi.nlm.nih.gov/gene/?term=32367
CG11674	CG11674	NA	32374	https://www.ncbi.nlm.nih.gov/gene/?term=32374
mud	mud	mushroom body defect	44839	https://www.ncbi.nlm.nih.gov/gene/?term=44839
Muc12Ea	Muc12Ea	Mucin 12Ea	32384	https://www.ncbi.nlm.nih.gov/gene/?term=32384
CG14411	CG14411	NA	32408	https://www.ncbi.nlm.nih.gov/gene/?term=32408
CG5541	CG5541	NA	2768877	https://www.ncbi.nlm.nih.gov/gene/?term=2768877
Lsd-2	Lsd-2	Lipid storage droplet-2	32437	https://www.ncbi.nlm.nih.gov/gene/?term=32437
RpL37a	RpL37a	Ribosomal protein L37a	32446	https://www.ncbi.nlm.nih.gov/gene/?term=32446
Top1	Top1	Topoisomerase 1	32458	https://www.ncbi.nlm.nih.gov/gene/?term=32458
Scamp	Scamp	scamp	32470	https://www.ncbi.nlm.nih.gov/gene/?term=32470
Grip128	Grip128	Grip128	32478	https://www.ncbi.nlm.nih.gov/gene/?term=32478
CG9281	CG9281	NA	32508	https://www.ncbi.nlm.nih.gov/gene/?term=32508
CG8184	CG8184	NA	32510	https://www.ncbi.nlm.nih.gov/gene/?term=32510
CG8944	CG8944	NA	32517	https://www.ncbi.nlm.nih.gov/gene/?term=32517
Graf	Graf	GTPase regulator associated with FAK	32522	https://www.ncbi.nlm.nih.gov/gene/?term=32522
Paf-AHalpha	Paf-AHalpha	Platelet-activating factor acetylhydrolase alpha	32529	https://www.ncbi.nlm.nih.gov/gene/?term=32529
mRpS30	mRpS30	mitochondrial ribosomal protein S30	32530	https://www.ncbi.nlm.nih.gov/gene/?term=32530
UBL3	UBL3	Ubiquitin like 3	32541	https://www.ncbi.nlm.nih.gov/gene/?term=32541
Myb	Myb	Myb oncogene-like	32543	https://www.ncbi.nlm.nih.gov/gene/?term=32543
Gapdh2	Gapdh2	Glyceraldehyde 3 phosphate dehydrogenase 2	32545	https://www.ncbi.nlm.nih.gov/gene/?term=32545
tay	tay	tay bridge	32547	https://www.ncbi.nlm.nih.gov/gene/?term=32547
CycD	CycD	Cyclin D	32551	https://www.ncbi.nlm.nih.gov/gene/?term=32551
CG8924	CG8924	NA	32557	https://www.ncbi.nlm.nih.gov/gene/?term=32557
eIF5	eIF5	eukaryotic translation initiation factor 5	32566	https://www.ncbi.nlm.nih.gov/gene/?term=32566
exd	exd	extradenticle	32567	https://www.ncbi.nlm.nih.gov/gene/?term=32567
Prosalpha4	Prosalpha4	Proteasome alpha4 subunit	32584	https://www.ncbi.nlm.nih.gov/gene/?term=32584
caz	caz	cabeza	32587	https://www.ncbi.nlm.nih.gov/gene/?term=32587
CG3679	CG3679	NA	32591	https://www.ncbi.nlm.nih.gov/gene/?term=32591
Cyp1	Cyp1	Cyclophilin 1	32595	https://www.ncbi.nlm.nih.gov/gene/?term=32595
CG9917	CG9917	NA	32596	https://www.ncbi.nlm.nih.gov/gene/?term=32596
U2af50	U2af50	U2 small nuclear riboprotein auxiliary factor 50	32602	https://www.ncbi.nlm.nih.gov/gene/?term=32602
Fur2	Fur2	Furin 2	32604	https://www.ncbi.nlm.nih.gov/gene/?term=32604
CG9992	CG9992	NA	32605	https://www.ncbi.nlm.nih.gov/gene/?term=32605
hang	hang	hangover	32613	https://www.ncbi.nlm.nih.gov/gene/?term=32613
rngo	rngo	rings lost	32616	https://www.ncbi.nlm.nih.gov/gene/?term=32616
Pp2B-14D	Pp2B-14D	Protein phosphatase 2B at 14D	32624	https://www.ncbi.nlm.nih.gov/gene/?term=32624
CanA-14F	CanA-14F	Calcineurin A at 14F	8674098	https://www.ncbi.nlm.nih.gov/gene/?term=8674098
Nup153	Nup153	Nucleoporin 153kD	32630	https://www.ncbi.nlm.nih.gov/gene/?term=32630
mbt	mbt	mushroom bodies tiny	32631	https://www.ncbi.nlm.nih.gov/gene/?term=32631
Rok	Rok	Rho kinase	43916	https://www.ncbi.nlm.nih.gov/gene/?term=43916
Sep4	Sep4	Septin 4	32646	https://www.ncbi.nlm.nih.gov/gene/?term=32646
CG9609	CG9609	NA	32663	https://www.ncbi.nlm.nih.gov/gene/?term=32663
Sap30	Sap30	SIN3-associated polypeptide 30	32664	https://www.ncbi.nlm.nih.gov/gene/?term=32664
CG4768	CG4768	NA	32666	https://www.ncbi.nlm.nih.gov/gene/?term=32666
CG13004	CG13004	NA	32673	https://www.ncbi.nlm.nih.gov/gene/?term=32673
CG4880	CG4880	NA	32680	https://www.ncbi.nlm.nih.gov/gene/?term=32680
CG13001	CG13001	NA	32684	https://www.ncbi.nlm.nih.gov/gene/?term=32684
CG4991	CG4991	NA	32695	https://www.ncbi.nlm.nih.gov/gene/?term=32695
CG5004	CG5004	NA	32698	https://www.ncbi.nlm.nih.gov/gene/?term=32698
xmas-2	xmas-2	xmas-2	44271	https://www.ncbi.nlm.nih.gov/gene/?term=44271
CG5445	CG5445	NA	32722	https://www.ncbi.nlm.nih.gov/gene/?term=32722
stas	stas	Stasimon	32737	https://www.ncbi.nlm.nih.gov/gene/?term=32737
CG8289	CG8289	NA	32741	https://www.ncbi.nlm.nih.gov/gene/?term=32741
RhoGAPp190	RhoGAPp190	Rho GTPase activating protein p190	32743	https://www.ncbi.nlm.nih.gov/gene/?term=32743
CG8188	CG8188	NA	32751	https://www.ncbi.nlm.nih.gov/gene/?term=32751
CG8173	CG8173	NA	32753	https://www.ncbi.nlm.nih.gov/gene/?term=32753
CG42684	CG42684	NA	32754	https://www.ncbi.nlm.nih.gov/gene/?term=32754
CG6398	CG6398	NA	32761	https://www.ncbi.nlm.nih.gov/gene/?term=32761
CG15814	CG15814	NA	32765	https://www.ncbi.nlm.nih.gov/gene/?term=32765
mnb	mnb	minibrain	32771	https://www.ncbi.nlm.nih.gov/gene/?term=32771
Vps4	Vps4	Vacuolar protein sorting 4	32777	https://www.ncbi.nlm.nih.gov/gene/?term=32777
ari-1	ari-1	ariadne 1	32796	https://www.ncbi.nlm.nih.gov/gene/?term=32796
CG15043	CG15043	NA	32835	https://www.ncbi.nlm.nih.gov/gene/?term=32835
Ggt-1	Ggt-1	gamma-glutamyl transpeptidase	32839	https://www.ncbi.nlm.nih.gov/gene/?term=32839
Rip11	Rip11	Rab11 interacting protein	32850	https://www.ncbi.nlm.nih.gov/gene/?term=32850
CG6540	CG6540	NA	32851	https://www.ncbi.nlm.nih.gov/gene/?term=32851
CG6961	CG6961	NA	32869	https://www.ncbi.nlm.nih.gov/gene/?term=32869
CG34401	CG34401	NA	50356	https://www.ncbi.nlm.nih.gov/gene/?term=50356
CG43759	CG43759	NA	32889	https://www.ncbi.nlm.nih.gov/gene/?term=32889
CG7453	CG7453	NA	32903	https://www.ncbi.nlm.nih.gov/gene/?term=32903
Ulp1	Ulp1	Ulp1	32910	https://www.ncbi.nlm.nih.gov/gene/?term=32910
Vav	Vav	Vav guanine nucleotide exchange factor	32920	https://www.ncbi.nlm.nih.gov/gene/?term=32920
CG14200	CG14200	NA	32939	https://www.ncbi.nlm.nih.gov/gene/?term=32939
CoRest	CoRest	CoRest	32941	https://www.ncbi.nlm.nih.gov/gene/?term=32941
Grip84	Grip84	Gamma-tubulin ring protein 84	32946	https://www.ncbi.nlm.nih.gov/gene/?term=32946
Tao	Tao	Tao	32948	https://www.ncbi.nlm.nih.gov/gene/?term=32948
RpS10b	RpS10b	Ribosomal protein S10b	32953	https://www.ncbi.nlm.nih.gov/gene/?term=32953
e(y)3	e(y)3	enhancer of yellow 3	32965	https://www.ncbi.nlm.nih.gov/gene/?term=32965
